row_id,type,from,condition,condition_var,condition_type,condition_name,save_name,message_text,choice_1,choice_2,choice_3,choice_4,choice_5,choice_6,choice_7,choice_8,choice_9,choice_10,image,audio,video,obj_id,_nodeId,no_response,_ui_type,_ui_position
116,save_value,115,,,,,surveytime,,,,,,,,,,,,,,,,6f332f20-e67a-4adf-b44f-c920dc7738a3,,execute_actions,3560;4300
117,save_value,116,,,,,surveypraise,,,,,,,,,,,,,,,,6f332f20-e67a-4adf-b44f-c920dc7738a3,,execute_actions,3560;4300
118,save_value,117,,,,,surveydiscipline,,,,,,,,,,,,,,,,6f332f20-e67a-4adf-b44f-c920dc7738a3,,execute_actions,3560;4300
119,save_value,118,,,,,surveyshout,,,,,,,,,,,,,,,,6f332f20-e67a-4adf-b44f-c920dc7738a3,,execute_actions,3560;4300
120,save_value,119,,,,,surveystress,,,,,,,,,,,,,,,,6f332f20-e67a-4adf-b44f-c920dc7738a3,,execute_actions,3560;4300
121,save_value,120,,,,,surveytips,,,,,,,,,,,,,,,,6f332f20-e67a-4adf-b44f-c920dc7738a3,,execute_actions,3560;4300
122,save_value,121,,,,,survey covid experience,,,,,,,,,,,,,,,,6f332f20-e67a-4adf-b44f-c920dc7738a3,,execute_actions,3560;4300
123,save_value,122,,,,,surveysexualabuse,,,,,,,,,,,,,,,,6f332f20-e67a-4adf-b44f-c920dc7738a3,,execute_actions,3560;4300
124,save_value,123,,,,,surveymoneyweek,,,,,,,,,,,,,,,,6f332f20-e67a-4adf-b44f-c920dc7738a3,,execute_actions,3560;4300
125,save_value,124,,,,,surveypositive,,,,,,,,,,,,,,,,6f332f20-e67a-4adf-b44f-c920dc7738a3,,execute_actions,3560;4300
126,save_value,125,,,,,surveymoneymonth,,,,,,,,,,,,,,,,6f332f20-e67a-4adf-b44f-c920dc7738a3,,execute_actions,3560;4300
127,save_value,126,,,,,surveysexualabusetalk,,,,,,,,,,,,,,,,6f332f20-e67a-4adf-b44f-c920dc7738a3,,execute_actions,3560;4300
128,save_value,127,,,,,surveytime fb better,0,,,,,,,,,,,,,,,d20297a9-e2e4-49d9-8e3d-41307c478421,,execute_actions,1010;4580
129,save_value,128,,,,,surveypraise fb better,0,,,,,,,,,,,,,,,d20297a9-e2e4-49d9-8e3d-41307c478421,,execute_actions,1010;4580
130,save_value,129,,,,,surveystress fb better,-1,,,,,,,,,,,,,,,d20297a9-e2e4-49d9-8e3d-41307c478421,,execute_actions,1010;4580
131,save_value,130,,,,,surveyshout fb better,-1,,,,,,,,,,,,,,,d20297a9-e2e4-49d9-8e3d-41307c478421,,execute_actions,1010;4580
132,save_value,131,,,,,surveydiscipline fb better,-1,,,,,,,,,,,,,,,d20297a9-e2e4-49d9-8e3d-41307c478421,,execute_actions,1010;4580
133,save_value,132,,,,,surveypositive fb better,-1,,,,,,,,,,,,,,,d20297a9-e2e4-49d9-8e3d-41307c478421,,execute_actions,1010;4580
134,save_value,133,,,,,surveysexual fb better,-1,,,,,,,,,,,,,,,d20297a9-e2e4-49d9-8e3d-41307c478421,,execute_actions,1010;4580
135,save_value,134,,,,,surveytime fb worse,-1,,,,,,,,,,,,,,,61acb6a8-6e2d-4fc4-af1c-f50664634457,,execute_actions,480;4580
136,save_value,135,,,,,surveypraise fb worse,-1,,,,,,,,,,,,,,,61acb6a8-6e2d-4fc4-af1c-f50664634457,,execute_actions,480;4580
